date,open,high,low,close,volume
2022-06-08,0.3201,0.3202,0.3,0.31,55100.0
2022-06-09,0.3999,0.4646,0.3787,0.3796,42540.0
2022-06-10,0.35,0.4,0.35,0.3999,4200.0
2022-06-13,0.4,0.4,0.4,0.4,1200.0
2022-06-14,0.3651,0.44,0.3331,0.4,57820.0
2022-06-15,0.3962,0.3962,0.3962,0.3962,700.0
2022-06-16,0.2917,0.32,0.2917,0.31,2352.0
2022-06-17,0.31,0.31,0.31,0.31,0.0
2022-06-21,0.36,0.3766,0.359,0.36,4578.0
2022-06-22,0.36,0.36,0.36,0.36,85.0
2022-06-23,0.3001,0.3001,0.3001,0.3001,1398.0
2022-06-24,0.3001,0.3001,0.3001,0.3001,83.0
2022-06-27,0.3001,0.3001,0.3001,0.3001,2.0
2022-06-28,0.4499,0.4499,0.4499,0.4499,204.0
2022-06-29,0.4499,0.4499,0.4499,0.4499,2.0
2022-06-30,0.375,0.375,0.375,0.375,512.0
2022-07-01,0.375,0.375,0.375,0.375,83.0
2022-07-05,0.4,0.4599,0.4,0.428,1627.0
2022-07-06,0.4,0.4,0.4,0.4,100.0
2022-07-07,0.3999,0.3999,0.2622,0.33,2417.0
2022-07-08,0.28,0.33,0.28,0.33,1088.0
2022-07-11,0.3031,0.3097,0.28,0.3096,15484.0
2022-07-12,0.3099,0.31,0.295,0.3,1202.0
2022-07-13,0.28,0.2907,0.255,0.2907,7021.0
2022-07-14,0.29,0.31,0.2501,0.31,8659.0
2022-07-15,0.31,0.31,0.31,0.31,1.0
2022-07-18,0.31,0.31,0.31,0.31,2.0
2022-07-19,0.3099,0.3099,0.2849,0.2849,1300.0
2022-07-20,0.27,0.28,0.25,0.25,8900.0
2022-07-21,0.2515,0.295,0.2515,0.295,2101.0
2022-07-22,0.3232,0.4332,0.2824,0.38,11810.0
2022-07-25,0.38,0.38,0.38,0.38,0.0
2022-07-26,0.2998,0.2999,0.2998,0.2998,1200.0
2022-07-27,0.3142,0.3485,0.3142,0.3444,1060.0
2022-07-28,0.33,0.33,0.3102,0.3102,540.0
2022-07-29,0.2501,0.2501,0.25,0.25,1110.0
2022-08-01,0.25,0.25,0.25,0.25,52.0
2022-08-02,0.2999,0.34,0.2801,0.3,13557.0
2022-08-03,0.2201,0.3399,0.2201,0.3399,1500.0
2022-08-04,0.3399,0.3399,0.3399,0.3399,100.0
2022-08-05,0.2765,0.3148,0.2765,0.3148,2302.0
2022-08-08,0.2972,0.32,0.2972,0.3199,1266.0
2022-08-09,0.2801,0.2999,0.2801,0.2999,2200.0
2022-08-10,0.2851,0.2963,0.2701,0.2701,800.0
2022-08-11,0.3,0.3275,0.2666,0.2666,2852.0
2022-08-12,0.2765,0.3932,0.2666,0.37,11676.0
2022-08-15,0.2667,0.3,0.2667,0.2702,37304.0
2022-08-16,0.2966,0.3,0.2678,0.3,3905.0
2022-08-17,0.37,0.3887,0.2666,0.2666,3417.0
2022-08-18,0.32,0.32,0.2338,0.2379,25235.0
2022-08-19,0.3099,0.3099,0.2219,0.2219,1555.0
2022-08-22,0.2219,0.2219,0.2219,0.2219,1.0
2022-08-23,0.2219,0.2219,0.2219,0.2219,3.0
2022-08-24,0.2201,0.2218,0.22,0.2218,7511.0
2022-08-25,0.24,0.2401,0.2,0.2001,6108.0
2022-08-26,0.2001,0.2001,0.2001,0.2001,10.0
2022-08-29,0.2001,0.2001,0.2001,0.2001,0.0
2022-08-30,0.2001,0.2001,0.2001,0.2001,0.0
2022-08-31,0.21,0.2101,0.21,0.21,1100.0
2022-09-01,0.2175,0.2175,0.2175,0.2175,201.0
2022-09-02,0.2175,0.2175,0.2175,0.2175,0.0
2022-09-06,0.2175,0.2175,0.2175,0.2175,20.0
2022-09-07,0.2,0.2,0.2,0.2,3515.0
2022-09-08,0.1578,0.18,0.1578,0.18,2648.0
2022-09-09,0.1737,0.33,0.1737,0.2614,7679.0
2022-09-12,0.2614,0.2614,0.2614,0.2614,0.0
2022-09-13,0.2614,0.2614,0.2614,0.2614,0.0
2022-09-14,0.2614,0.2735,0.2213,0.2735,3381.0
2022-09-15,0.3,0.3,0.2994,0.2994,1400.0
2022-09-16,0.2994,0.2994,0.2994,0.2994,0.0
2022-09-19,0.2102,0.2102,0.2102,0.2102,947.0
2022-09-20,0.2102,0.2102,0.2102,0.2102,0.0
2022-09-21,0.2102,0.2849,0.2102,0.239,4921.0
2022-09-22,0.2617,0.3537,0.2617,0.2881,3760.0
2022-09-23,0.2881,0.2881,0.2881,0.2881,100.0
2022-09-26,0.2599,0.2599,0.2272,0.2339,2396.0
2022-09-27,0.2564,0.3547,0.2564,0.327,3300.0
2022-09-28,0.327,0.327,0.327,0.327,7.0
2022-09-29,0.297,0.297,0.231,0.252,2135.0
2022-09-30,0.2204,0.2757,0.2204,0.2557,4340.0
2022-10-03,0.2555,0.3301,0.2555,0.2793,4201.0
2022-10-04,0.2316,0.234,0.1561,0.2219,27478.0
2022-10-05,0.2572,0.2893,0.1601,0.2279,9641.0
2022-10-06,0.2438,0.2737,0.2299,0.2463,7157.0
2022-10-07,0.1801,0.2386,0.1683,0.2386,1796.0
2022-10-10,0.1901,0.1901,0.1901,0.1901,115.0
2022-10-11,0.19,0.19,0.19,0.19,106.0
2022-10-12,0.1697,0.1813,0.1516,0.1516,4588.0
2022-10-13,0.16,0.214,0.16,0.1897,9462.0
2022-10-14,0.2481,0.2597,0.1501,0.19,4542.0
2022-10-17,0.19,0.19,0.19,0.19,23.0
2022-10-18,0.189,0.189,0.1799,0.1799,1610.0
2022-10-19,0.1679,0.1825,0.15,0.171,7155.0
2022-10-20,0.171,0.171,0.171,0.171,0.0
2022-10-21,0.1709,0.1709,0.1709,0.1709,795.0
2022-10-24,0.1709,0.1709,0.1709,0.1709,80.0
2022-10-25,0.1709,0.1709,0.1709,0.1709,0.0
2022-10-26,0.18,0.18,0.1799,0.1799,350.0
2022-10-27,0.1799,0.1799,0.1799,0.1799,0.0
2022-10-28,0.1799,0.1799,0.1799,0.1799,0.0
2022-10-31,0.1799,0.1799,0.1799,0.1799,0.0
2022-11-01,0.1799,0.1799,0.1799,0.1799,0.0
2022-11-02,0.1799,0.1799,0.1799,0.1799,0.0
2022-11-03,0.16,0.16,0.1499,0.1499,10200.0
2022-11-04,0.15,0.15,0.1042,0.1141,9406.0
2022-11-07,0.1001,0.1141,0.1001,0.1003,3447.0
2022-11-08,0.1003,0.1003,0.1003,0.1003,0.0
2022-11-09,0.1003,0.1003,0.1003,0.1003,0.0
2022-11-10,0.1003,0.1003,0.1003,0.1003,7.0
2022-11-11,0.1003,0.1003,0.1003,0.1003,0.0
2022-11-14,0.1003,0.1003,0.1003,0.1003,0.0
2022-11-15,0.1003,0.1004,0.1,0.1001,2601.0
2022-11-16,0.1001,0.1001,0.1001,0.1001,0.0
2022-11-17,0.1199,0.1242,0.1199,0.1242,4000.0
2022-11-18,0.1242,0.1242,0.1242,0.1242,0.0
2022-11-21,0.1,0.1,0.1,0.1,500.0
2022-11-22,0.1,0.1,0.1,0.1,0.0
2022-11-23,0.1,0.1,0.1,0.1,0.0
2022-11-25,0.1,0.1,0.1,0.1,0.0
2022-11-28,0.1599,0.1599,0.0946,0.1091,2710.0
2022-11-29,0.105,0.1099,0.0802,0.1098,1757.0
2022-11-30,0.1098,0.1098,0.1098,0.1098,0.0
2022-12-01,0.1098,0.1098,0.1098,0.1098,0.0
2022-12-02,0.1,0.1,0.08,0.1,34519.0
2022-12-05,0.1,0.1,0.1,0.1,16.0
2022-12-06,0.1,0.1,0.1,0.1,3.0
2022-12-07,0.096,0.1247,0.078,0.1247,2328.0
2022-12-08,0.07,0.07,0.0603,0.0603,400.0
2022-12-09,0.0964,0.1004,0.0782,0.1,2190.0
2022-12-12,0.1,0.1,0.1,0.1,1.0
